country_name,country_code,development_flag,date,imports_pc_gdp,log_imports_pc_gdp,exports_pc_gdp,log_exports_pc_gdp,current_account_balance,capital_account_balance,financial_account_balance,balance_of_payments
Denmark,DNK,developed country,2018,50.41519194228293,3.920292557083452,56.559804491073905,4.035298564918162,25762026083.542,30990006.2166788,16578733819.65,21805891517.9494
Denmark,DNK,developed country,2019,51.60746894086292,3.943666408928641,58.999334966281694,4.077526172084255,30550146961.5163,128066874.597703,23183220503.2863,25663141399.6694
Denmark,DNK,developed country,2020,48.43070768735204,3.880134068890494,54.881541087621436,4.00517706406603,28952156091.6595,-100346112.370929,18944371759.6855,22860980695.8836
Denmark,DNK,developed country,2021,52.859355293019384,3.9676347126019427,59.56609882972739,4.087086600654869,32956511977.3545,280582524.941416,36277362328.3017,26677997969.8334
Spain,ESP,developed country,1960,23.080566639821,3.138990992457286,NA,NA,NA,4001441457.81599,-4334036215.68251,NA
Spain,ESP,developed country,1961,23.080566639821,3.138990992457286,22.42973003609937,3.1103873126192654,NA,NA,NA,-2878926354.02756
Spain,ESP,developed country,1962,23.080566639821,3.138990992457286,22.42973003609937,3.1103873126192654,NA,NA,NA,-2878926354.02756
Spain,ESP,developed country,1963,23.080566639821,3.138990992457286,22.42973003609937,3.1103873126192654,NA,NA,NA,-2878926354.02756
Spain,ESP,developed country,1964,23.080566639821,3.138990992457286,22.42973003609937,3.1103873126192654,NA,NA,NA,-2878926354.02756
Spain,ESP,developed country,1965,23.080566639821,3.138990992457286,22.42973003609937,3.1103873126192654,NA,NA,NA,-2878926354.02756
Spain,ESP,developed country,1966,23.080566639821,3.138990992457286,22.42973003609937,3.1103873126192654,NA,NA,NA,-2878926354.02756
Spain,ESP,developed country,1967,23.080566639821,3.138990992457286,22.42973003609937,3.1103873126192654,NA,NA,NA,-2878926354.02756
Spain,ESP,developed country,1968,23.080566639821,3.138990992457286,22.42973003609937,3.1103873126192654,NA,NA,NA,-2878926354.02756
Spain,ESP,developed country,1969,23.080566639821,3.138990992457286,22.42973003609937,3.1103873126192654,NA,NA,NA,-2878926354.02756
Spain,ESP,developed country,1970,13.690918569922694,2.616732734925414,12.130592384107555,2.4957305580460747,-4548243515.82322,4001441457.81599,-4334036215.68251,-2878926354.02756
Spain,ESP,developed country,1971,12.88091601516019,2.5557468373368137,13.01340429790818,2.5659799260823166,-4548243515.82322,4001441457.81599,-4334036215.68251,-2878926354.02756
Spain,ESP,developed country,1972,13.841656024387847,2.6276825979727603,13.339061164516586,2.5906966605383475,-4548243515.82322,4001441457.81599,-4334036215.68251,-2878926354.02756
Spain,ESP,developed country,1973,14.7856018915624,2.693653862084376,13.321486376580715,2.5893782487199477,-4548243515.82322,4001441457.81599,-4334036215.68251,-2878926354.02756
Spain,ESP,developed country,1974,18.510846200335433,2.918356841387872,13.184626977967435,2.579051528010838,-4548243515.82322,4001441457.81599,-4334036215.68251,-2878926354.02756
Spain,ESP,developed country,1975,16.710153201616006,2.8160165108247597,12.375806797304142,2.515743502071353,-3893003630.86503,0,-3460903670.50949,-4490645954.62417
Spain,ESP,developed country,1976,17.510630619377814,2.862808160462367,12.566869805108267,2.5310639705179323,-4622445702.05883,0,-3819838871.28811,-4985991660.25522
Spain,ESP,developed country,1977,15.911744180479017,2.767057464278077,13.251840647588416,2.584136459583312,-2455212500.71753,0,-3288039247.62644,-2878926354.02756
Spain,ESP,developed country,1978,13.845673853488801,2.6279728266908693,13.879539436716248,2.630415772735353,1250840554.6081,0,1734157681.42433,947431718.525006
Spain,ESP,developed country,1979,14.131842872119762,2.6484306108474676,13.704154105554911,2.617699006255943,756532365.654412,0,-1228617479.71176,317356389.363337
Spain,ESP,developed country,1980,17.26981457005091,2.848960154987505,14.290795510043028,2.659615659394626,-5579999645.38268,0,-5808688209.54873,-5864272516.22569
Spain,ESP,developed country,1981,19.09673718586627,2.9495174924947087,16.283454370417257,2.790149522981424,-5363207814.04032,0,-6782494197.2093,-4496190326.26648
Spain,ESP,developed country,1982,19.55131556210728,2.9730425763467583,16.977112922952415,2.831866138332111,-4548243515.82322,0,-5528884116.14385,-3665235293.61116
Spain,ESP,developed country,1983,20.693205850095385,3.02980542659326,19.0753188645146,2.948395293388057,-3013194547.95627,0,-4334036215.68251,-1577197352.6782
Spain,ESP,developed country,1984,20.23837063881666,3.0075803391440523,21.30305966175158,3.058850708490891,1777600859.88878,0,-132072497.920781,3179640063.87614
Spain,ESP,developed country,1985,20.00188503688784,2.995826520956957,20.86474105340819,3.038060703394167,2785470118.45276,0,971577391.297701,3412308494.07611
Spain,ESP,developed country,1986,17.150016662100956,2.841999145162553,18.19732542327629,2.9012746285188014,3914233942.91314,0,4001279828.9818,4655266431.51143
Spain,ESP,developed country,1987,18.595117249013533,2.922899032762561,17.72484276770107,2.874967201727285,-263468751.520854,0,-1513472065.73654,-291431443.779474
Spain,ESP,developed country,1988,19.410694827557997,2.9658241939414434,17.302787083236556,2.8508675916052835,-3795489189.94651,0,-6185358452.90909,-4978925185.51359
Spain,ESP,developed country,1989,20.781806020872015,3.0340778933897807,16.60237742203188,2.8095459033024426,-10924451313.4432,0,-13469698362.7672,-12771848313.7526
Spain,ESP,developed country,1990,19.88593507797041,2.990012701842224,15.724798157060684,2.755238966705122,-18009410031.9798,1474196677.41519,-15790023301.001,-17275201785.2476
Spain,ESP,developed country,1991,19.71782143458352,2.9815228681519863,15.760719814785626,2.757520756913736,-19797681590.7895,3228912745.6229,-17713736786.743,-18426164798.9376
Spain,ESP,developed country,1992,19.79029322691908,2.985191576428357,16.187548921938514,2.7842423616598855,-21537215134.769,3673223698.51874,-23769857769.7707,-17812850098.6919
Spain,ESP,developed country,1993,19.24100637074856,2.957043750041603,17.708887610621183,2.8740666384511155,-5803781134.44073,2769518795.7151,-4771285977.75872,-3454379110.95404
Spain,ESP,developed country,1994,21.333343300028318,3.0602712618802803,20.311135433322054,3.0111692791661464,-6389349435.88916,2180334332.04049,-4454441310.81736,102136496.905628
Spain,ESP,developed country,1995,22.948274813933494,3.133242762174869,21.827099273103077,3.0831522837255996,-1966861256.45154,5861086471.43146,263162403.552383,-1090056713.78811
Spain,ESP,developed country,1996,23.21285846570851,3.1447063693472437,23.03236079909567,3.1369002183094286,-2233973438.88585,6334410013.14646,2793169645.38434,2884818093.28931
Spain,ESP,developed country,1997,25.496468105101798,3.2385399368893,25.66978901068427,3.245314775553761,-829666961.158091,6107394369.11224,2534271756.24003,3828678156.63873
