location,gdp_hr_worked,date,multifactor_prod_agrwth,capital_services_pc_growth,adult_education_pc,avg_wage,trade_union_density,int_trade_pc_gdp,transport_investment_eur,unemployment_pc,r_and_d_spending_pc,flexible_work_pc
PRT,26.058184,1996-01-01,0.99621,5.278703,NA,24219.345339389,NA,-10489.4034,1008000000,7.3000001907348597,0.54949998855590798,22.950000762939499
PRT,26.583924,1997-01-01,1.158273,6.323432,NA,24851.5772083878,NA,-13084.807,1446000000,6.5700001716613796,0.563740015029907,26.030000686645501
PRT,26.874513,1998-01-01,0.187564,7.859404,8.3049736,25166.107427274,NA,-18520.1911,1441000000,4.6399998664856001,0.62485998868942305,24.579999923706101
PRT,27.468717,1999-01-01,0.781575,8.039722,8.6823721,26020.8231151439,NA,-23328.872,894000000,4.5799999237060502,0.68120998144149802,20.659999847412099
PRT,27.753419,2000-01-01,-0.145519,7.952398,8.8429394,26382.6818072278,NA,-22906.2747,NA,3.8099999427795401,0.72156000137329102,25.219999313354499
PRT,27.753419,2000-01-01,-0.145519,7.952398,8.8429394,26382.6818072278,NA,-22906.2747,NA,3.8099999427795401,0.72156000137329102,25.219999313354499
PRT,28.045475,2001-01-01,-0.405235,7.161562,9.2361002,26498.2398515119,NA,-22414.0922,2103000000,3.8299999237060498,0.76481997966766402,25.409999847412099
PRT,28.254203,2002-01-01,-0.68394,6.07852,9.4179335,26485.4405534098,20.5200825612697,-20226.5269,2143000000,4.5,0.72183001041412398,27.969999313354499
PRT,28.36743,2003-01-01,-1.151333,5.080385,10.958982,26416.3273275236,21.1267605633803,-17625.3805,2241000000,6.1300001144409197,0.69801998138427701,31.049999237060501
PRT,28.991838,2004-01-01,0.915007,4.812969,12.516933,26461.8904452759,21.5627625609141,-21156.0388,2417000000,6.3200001716613796,0.72930002212524403,22.600000381469702
PRT,29.317064,2005-01-01,-0.076814,4.547805,12.844431,26309.5010320797,NA,-22832.8778,2527000000,7.5799999237060502,0.75755000114440896,25.7299995422363
PRT,29.84225,2006-01-01,0.640846,4.437643,13.480192,25740.0227038482,21.0909186063247,-20987.492,2247000000,7.6500000953674299,0.95447999238967896,26.209999084472699
PRT,30.307922,2007-01-01,0.613601,4.787829,13.692096,25921.4741746659,NA,-20585.9956,1782000000,7.9699997901916504,1.1241699457168599,28.389999389648398
PRT,30.467378,2008-01-01,-0.795001,4.931023,14.300379,25837.2573928631,20.7477456527918,-23549.9773,NA,7.5500001907348597,1.4433499574661299,28.700000762939499
PRT,30.467378,2008-01-01,-0.795001,4.931023,14.300379,25837.2573928631,20.7477456527918,-23549.9773,NA,7.5500001907348597,1.4433499574661299,28.700000762939499
PRT,30.384854,2009-01-01,-1.996491,3.72544,14.66682,27030.7771469246,NA,-21469.0964,NA,9.4300003051757795,1.5800100564956701,26.9899997711182
PRT,30.384854,2009-01-01,-1.996491,3.72544,14.66682,27030.7771469246,NA,-21469.0964,NA,9.4300003051757795,1.5800100564956701,26.9899997711182
PRT,31.364733,2010-01-01,1.862175,3.520953,15.445285,26927.4326676759,19.6306461366702,-21823.379,1914000000,10.7700004577637,1.53529000282288,26.350000381469702
PRT,31.791449,2011-01-01,-0.20649,2.168063,17.25703,26287.2650544373,18.681274310556,-9464.1396,NA,12.680000305175801,1.4574099779128999,28.930000305175799
PRT,32.112929,2012-01-01,-0.814402,0.853276,18.534111,25151.4025188665,NA,116.685,NA,15.5299997329712,1.3786100149154701,29.700000762939499
PRT,32.112929,2012-01-01,-0.814402,0.853276,18.534111,25151.4025188665,NA,116.685,NA,15.5299997329712,1.3786100149154701,29.700000762939499
PRT,32.509308,2013-01-01,0.325954,0.564171,19.307142,25668.1580696662,NA,2337.9058,NA,16.190000534057599,1.32467997074127,28.389999389648398
PRT,32.509308,2013-01-01,0.325954,0.564171,19.307142,25668.1580696662,NA,2337.9058,NA,16.190000534057599,1.32467997074127,28.389999389648398
PRT,32.208613,2014-01-01,-0.544016,0.738206,21.7169,25216.9176245415,17.0471082283481,-998.0366,NA,13.8999996185303,1.2899199724197401,28.75
PRT,32.206786,2015-01-01,0.315573,0.937254,22.857506,25164.4538074836,16.0696488215366,-3580.3938,NA,12.449999809265099,1.2432999610900901,26.7600002288818
PRT,32.244282,2016-01-01,NA,0.991654,23.847389,25362.3486242956,NA,-4103.4205,NA,11.069999694824199,1.28075003623962,29.860000610351602
PRT,32.055691,2017-01-01,NA,1.761274,24.039421,25366.5016777539,NA,-4755.4665,NA,8.8699998855590803,1.3192800283432,29.700000762939499
ESP,17.662403,1970-01-01,NA,NA,NA,NA,NA,4432.7111,NA,1.1000000238418599,NA,NA
ESP,18.386381,1971-01-01,NA,NA,NA,NA,NA,9125.576,NA,1.5,NA,NA
ESP,19.865432,1972-01-01,NA,NA,NA,NA,NA,7044.6527,NA,1.5,NA,NA
ESP,21.120497,1973-01-01,NA,NA,NA,NA,NA,5226.2944,NA,2.4900000095367401,NA,NA
ESP,22.08326,1974-01-01,NA,NA,NA,NA,NA,1217.4518,NA,3.03999996185303,NA,NA
ESP,22.459258,1975-01-01,NA,NA,NA,NA,NA,1449.4676,NA,4.8000001907348597,NA,NA
ESP,23.33384,1976-01-01,NA,NA,NA,NA,NA,-736.1685,NA,2.9000000953674299,NA,NA
ESP,24.238793,1977-01-01,NA,NA,NA,NA,NA,8266.8963,NA,5.1999998092651403,NA,NA
ESP,25.373859,1978-01-01,NA,NA,NA,NA,NA,14863.5742,NA,6.9699997901916504,NA,NA
ESP,26.405089,1979-01-01,NA,NA,NA,NA,NA,12892.2894,NA,8.6099996566772496,NA,NA
ESP,28.005298,1980-01-01,NA,NA,NA,NA,NA,12687.8346,NA,11.3999996185303,NA,NA
ESP,29.173088,1981-01-01,NA,NA,5.5986242,NA,NA,22402.1528,NA,14.170000076293899,NA,NA
ESP,30.130419,1982-01-01,NA,NA,NA,NA,NA,23989.8721,NA,16,NA,NA
ESP,31.310819,1983-01-01,NA,NA,NA,NA,NA,32374.8722,NA,17.4899997711182,NA,NA
ESP,33.402587,1984-01-01,NA,NA,NA,NA,NA,43699.2941,NA,20.25,NA,NA
ESP,34.726723,1985-01-01,2.822049,2.684605,NA,NA,NA,40219.7636,NA,21.639999389648398,NA,NA
ESP,35.203306,1986-01-01,1.011903,3.338467,NA,NA,NA,30324.2382,NA,21.2600002288818,NA,22.620000839233398
ESP,35.61877,1987-01-01,1.178203,4.372269,NA,NA,NA,18434.3662,NA,20.610000610351602,NA,24.049999237060501
ESP,36.249923,1988-01-01,1.287253,5.218112,NA,NA,NA,8568.3966,NA,19.850000381469702,NA,26.129999160766602
ESP,36.923445,1989-01-01,1.053171,6.21355,9.2956858,NA,NA,-7602.3164,NA,17.329999923706101,NA,27.569999694824201
ESP,36.874786,1990-01-01,-0.631897,6.056326,NA,34387.967732063,NA,-13763.9359,NA,16.2700004577637,NA,27.0200004577637
ESP,37.173429,1991-01-01,-0.11764,5.735286,9.8881588,35237.7782264296,NA,-17604.8802,NA,15.930000305175801,NA,29.799999237060501
ESP,38.22305,1992-01-01,1.239172,4.991418,13.066113,36231.2560891,NA,-17946.479,NA,17.700000762939499,NA,28.9899997711182
ESP,39.112999,1993-01-01,0.802107,3.329221,NA,36516.2178114127,NA,523.1856,NA,22.159999847412099,NA,23.540000915527301
ESP,40.258557,1994-01-01,1.990948,3.403423,15.000957,36611.7757987103,NA,8145.8948,NA,24.209999084472699,NA,25.559999465942401
ESP,40.595267,1995-01-01,0.356765,4.02879,16.106016,36454.2541763491,NA,6228.4865,5030000000,22.680000305175799,NA,29.049999237060501
ESP,41.053952,1996-01-01,0.531945,4.173294,NA,36986.1077496787,NA,11374.4159,4826000000,22.139999389648398,0.78753000497818004,30.969999313354499
ESP,40.980277,1997-01-01,-0.333596,4.637118,19.111237,37010.2433287786,NA,16276.8731,4663000000,20.700000762939499,0.77780997753143299,28.180000305175799
ESP,40.751693,1998-01-01,-0.669148,5.453395,20.159647,37077.4193502244,NA,4443.0237,5731000000,18.670000076293899,0.84803998470306396,28.170000076293899
ESP,40.607987,1999-01-01,-0.613024,6.132929,21.257387,36944.773986993,NA,-9736.1369,5719000000,15.4799995422363,0.83854001760482799,19.5
ESP,40.808506,2000-01-01,0.250794,6.00461,22.704889,36327.474198719,16.4594356118514,-7963.054,6632000000,13.789999961853001,0.88275998830795299,26.559999465942401
ESP,40.844097,2001-01-01,-0.301298,5.722403,23.751223,36319.6843094585,16.295852358033,-7733.3373,8014000000,10.3500003814697,0.88832998275756803,27.579999923706101
ESP,40.915105,2002-01-01,-0.411448,5.360641,24.921057,36587.8584177117,16.0422864989525,-14876.564,10526000000,11.1499996185303,0.95971000194549605,25.540000915527301
ESP,41.060252,2003-01-01,-0.252803,5.518,25.625629,36489.1663775057,15.8051573767075,-23622.3055,11112000000,11.2799997329712,1.0237300395965601,28.7600002288818
ESP,41.161848,2004-01-01,-0.344789,5.492257,26.748661,36112.4325430631,15.3114858997212,-44999.7148,11612000000,11.0900001525879,1.0408899784088099,26
ESP,41.31525,2005-01-01,-0.161448,5.613896,28.518797,36322.3907570678,14.5402920652367,-66031.8613,14344000000,9.1499996185302699,1.09956002235413,28.629999160766602
ESP,41.555965,2006-01-01,0.012412,5.885897,28.809401,36184.8195886938,14.2678424312696,-82597.5997,14747000000,8.4499998092651403,1.1770199537277199,27.4899997711182
ESP,42.051507,2007-01-01,0.290792,6.033147,29.27644,36658.7314885221,15.4548937549733,-90791.7459,16422000000,8.2299995422363299,1.2405300140380899,28.559999465942401
ESP,42.218693,2008-01-01,-0.844348,5.318674,29.519304,38133.8682520624,17.0768815561968,-66935.5971,17503000000,11.25,1.32500004768372,28.430000305175799
ESP,43.253894,2009-01-01,-0.18615,3.230388,29.989544,40716.8754243301,17.4892447757415,-26257.8577,18194000000,17.860000610351602,1.3636399507522601,30.329999923706101
ESP,44.263797,2010-01-01,0.693084,3.154697,31.016668,40018.0521033902,17.1800693233118,-19403.4963,15520000000,19.860000610351602,1.3599599599838299,29.879999160766602
ESP,44.895761,2011-01-01,-0.144797,2.522746,31.91456,39450.9332208976,16.7834076230328,11906.7534,13519000000,21.389999389648398,1.3334100246429399,29.5
ESP,45.792677,2012-01-01,-0.251629,1.929597,32.649994,38328.2306393488,17.0397984970896,41379.2695,10666000000,24.790000915527301,1.2987699508667001,30.719999313354499
ESP,46.432085,2013-01-01,-0.182027,1.544123,33.734821,38415.6997772412,16.8022364463373,60914.8185,7356000000,26.090000152587901,1.27523005008698,31.200000762939499
ESP,46.581341,2014-01-01,0.111472,1.499124,34.678776,38422.0115045553,15.5899722176239,55039.848,7400000000,24.440000534057599,1.2421300411224401,30.829999923706101
ESP,46.811522,2015-01-01,0.810861,1.807819,35.081161,39338.9353619615,13.8582301895557,52341.0206,7024000000,22.059999465942401,1.2223600149154701,30.5100002288818
ESP,47.035747,2016-01-01,0.649545,1.817574,35.693489,39196.0989726629,NA,64543.5171,5431000000,19.639999389648398,1.19047999382019,29.790000915527301
ESP,47.549614,2017-01-01,NA,1.854589,36.351273,38507.4944144873,NA,66572.4521,NA,17.219999313354499,1.2104200124740601,30.420000076293899
SWE,24.894634,1970-01-01,NA,NA,NA,NA,NA,-9054.2511,NA,1.5099999904632599,NA,NA
SWE,25.653222,1971-01-01,NA,NA,NA,NA,NA,-6518.105,NA,2.5499999523162802,NA,NA
SWE,26.785614,1972-01-01,NA,NA,NA,NA,NA,-6228.8157,NA,2.7000000476837198,NA,NA
SWE,28.014704,1973-01-01,NA,NA,NA,NA,NA,-4574.0857,NA,2.46000003814697,NA,NA
SWE,28.680225,1974-01-01,NA,NA,NA,NA,NA,-6630.2738,NA,1.9800000190734901,NA,NA
SWE,29.276399,1975-01-01,NA,NA,NA,NA,NA,-8526.9534,NA,1.62000000476837,NA,NA
SWE,29.265287,1976-01-01,NA,NA,NA,NA,NA,-10859.0072,NA,1.6100000143051101,NA,NA
SWE,29.344193,1977-01-01,NA,NA,NA,NA,NA,-8606.1892,NA,NA,NA,NA
SWE,30.456559,1978-01-01,NA,NA,NA,NA,NA,-3445.78,NA,NA,NA,NA
SWE,31.445853,1979-01-01,NA,NA,NA,NA,NA,-5934.8962,NA,NA,NA,NA
SWE,31.540086,1980-01-01,NA,NA,NA,NA,NA,-6361.6557,NA,NA,NA,NA
SWE,31.809045,1981-01-01,NA,NA,16.634521,NA,NA,-3331.2918,NA,NA,NA,NA
SWE,31.967349,1982-01-01,NA,NA,NA,NA,NA,-2651.3888,NA,3.1400001049041699,NA,NA
SWE,32.303549,1983-01-01,NA,NA,NA,NA,NA,1065.0238,NA,3.4800000190734899,NA,NA
SWE,33.344349,1984-01-01,NA,NA,NA,NA,NA,1980.8268,NA,3.0699999332428001,NA,NA
SWE,33.62869,1985-01-01,-0.245998,4.660145,NA,NA,NA,-1277.312,NA,2.8299999237060498,NA,NA
SWE,34.366212,1986-01-01,0.91891,4.359082,NA,NA,NA,-1367.3879,NA,2.2300000190734899,NA,NA
SWE,35.006757,1987-01-01,0.798524,4.83324,NA,NA,NA,-3257.4343,NA,2.1500000953674299,NA,NA
SWE,34.973424,1988-01-01,-0.834675,5.106289,NA,NA,NA,-4369.5872,NA,NA,NA,NA
SWE,35.411904,1989-01-01,-0.141699,5.670832,23.334135,NA,NA,-7346.3296,NA,1.46000003814697,NA,NA
SWE,35.436154,1990-01-01,-1.26953,4.602915,NA,28150.0898115224,NA,-6721.3849,NA,1.83000004291534,NA,NA
SWE,35.867752,1991-01-01,-0.716401,3.112474,25.235058,26790.2436263977,NA,-4587.6017,NA,3.2400000095367401,NA,NA
SWE,36.686003,1992-01-01,0.300489,1.915369,25.830162,27627.1736748472,NA,-4353.0444,NA,5.7199997901916504,NA,NA
SWE,37.503892,1993-01-01,0.047931,1.556138,NA,27299.5496018369,NA,2254.5618,NA,9.3299999237060494,NA,NA
SWE,38.490418,1994-01-01,2.192173,2.627447,27.01993,27974.3399137069,NA,2963.8925,NA,9.5799999237060494,NA,NA
SWE,39.276654,1995-01-01,1.524515,3.468842,28.309612,28025.8027563742,NA,6173.0543,NA,8.8999996185302699,NA,57.139999389648402
SWE,39.276654,1995-01-01,1.524515,3.468842,28.309612,28025.8027563742,NA,6173.0543,NA,8.8999996185302699,NA,57.139999389648402
SWE,39.885824,1996-01-01,0.390245,3.596267,NA,29462.1062707744,NA,6959.2913,2062215228,9.5500001907348597,NA,55.700000762939503
SWE,41.458844,1997-01-01,2.429424,3.836255,27.536875,30502.6783916694,NA,9073.2989,1591182180,10.3599996566772,3.2739400863647501,44.790000915527301
SWE,42.542546,1998-01-01,1.632561,5.035059,27.991739,31342.0036432484,NA,7742.7088,1810742549,8.9399995803833008,NA,55.060001373291001
SWE,43.315337,1999-01-01,0.981734,5.528697,28.748779,32152.0147036384,NA,10409.1201,1608590043,7.6100001335143999,3.3813199996948202,42.400001525878899
SWE,44.898316,2000-01-01,2.122168,6.122035,30.122953,32983.9932294897,80.1125703564728,11573.2261,1502030571,5.4699997901916504,NA,42.490001678466797
SWE,45.323849,2001-01-01,-0.290888,4.828659,31.602741,33167.4158821938,77.2836460429786,14501.3687,1564225289,4.7300000190734899,3.8738000392913801,54.799999237060497
SWE,46.918876,2002-01-01,2.101818,3.354682,32.56509,33441.1005552438,76.9489682313647,17674.6322,1961786222,4.9699997901916504,NA,52.549999237060497
SWE,48.710772,2003-01-01,2.597498,3.730733,33.419739,33855.7729169988,76.429001106073,18800.307,2051422560,5.5500001907348597,3.5794799327850302,56.819999694824197
SWE,50.407002,2004-01-01,2.86386,3.614675,34.529377,34887.1925126655,76.9421369048395,25725.7252,2385643835,6.6900000572204599,3.3612899780273402,53.349998474121101
SWE,51.704142,2005-01-01,1.611336,3.903955,29.645443,35567.6607114226,75.5570490616761,26970.0244,2422387690,7.4899997711181596,3.35958003997803,47.630001068115199
SWE,53.429468,2006-01-01,2.528053,4.004934,30.520433,36425.8141045282,73.1667235516452,29898.5217,2468416673,7.0700001716613796,3.4749999046325701,48.2700004577637
SWE,53.59032,2007-01-01,0.005506,4.080557,31.328465,37600.92179894,71.0441069603025,26608.3121,2675933032,6.1599998474121103,3.2338299751281698,47.599998474121101
SWE,52.640129,2008-01-01,-2.507899,3.793244,32.02702,38121.9709734893,68.7748716546675,24285.9048,2923187306,6.2300000190734899,3.4699900150299099,46.860000610351598
SWE,51.387025,2009-01-01,-3.814799,1.604321,33.060085,38371.535363473,69.6812084712441,20099.9754,2892241339,8.3500003814697301,3.3952798843383798,49.040000915527301
SWE,53.093387,2010-01-01,3.433041,1.964831,33.868935,38600.5854391631,69.2608452802085,21324.0641,3098283212,8.6099996566772496,3.1678900718689,46.259998321533203
SWE,53.459167,2011-01-01,0.503948,2.613942,35.174355,39085.1372344394,67.7630705744658,20652.8618,3312175993,7.8000001907348597,3.1870200634002699,46.189998626708999
SWE,53.372607,2012-01-01,-0.841283,2.274706,35.698952,39948.5824335321,67.3808396228112,21706.561,3541984908,7.9800000190734899,3.2302498817443799,47.069999694824197
SWE,53.841299,2013-01-01,0.385834,2.137334,37.034386,40366.1406882961,NA,20417.8875,3117160858,8.0500001907348597,3.2604200839996298,47.319999694824197
SWE,54.453394,2014-01-01,0.984365,2.318135,38.700306,40777.796931324,NA,19740.2359,3052248568,7.9499998092651403,3.1018400192260702,47.75
SWE,56.029325,2015-01-01,2.62488,3.424493,39.786552,41467.0510335515,66.8110399483942,21664.4623,NA,7.4299998283386204,3.2190299034118701,48.310001373291001
SWE,56.029325,2015-01-01,2.62488,3.424493,39.786552,41467.0510335515,66.8110399483942,21664.4623,NA,7.4299998283386204,3.2190299034118701,48.310001373291001
SWE,56.060896,2016-01-01,NA,3.152165,41.139179,42154.4897851354,NA,19747.2348,3263866150,6.9899997711181596,3.2473599910736102,45.909999847412102
SWE,56.402331,2017-01-01,NA,3.947012,41.936691,42392.7553925393,NA,17333.8574,NA,6.7199997901916504,3.3627901077270499,46.840000152587898
CHE,34.246521,1970-01-01,NA,NA,NA,NA,NA,9345.6221,NA,NA,NA,NA
CHE,35.195426,1971-01-01,NA,NA,NA,NA,NA,8689.5899,NA,NA,NA,NA
CHE,36.255422,1972-01-01,NA,NA,NA,NA,NA,8821.6505,NA,NA,NA,NA
CHE,37.50548,1973-01-01,NA,NA,NA,NA,NA,10189.8979,NA,NA,NA,NA
CHE,38.657558,1974-01-01,NA,NA,NA,NA,NA,11357.2749,NA,NA,NA,NA
CHE,37.815757,1975-01-01,NA,NA,NA,NA,NA,15215.7421,NA,0.30000001192092901,NA,NA
CHE,38.46633,1976-01-01,NA,NA,NA,NA,NA,14967.1252,NA,0.69999998807907104,NA,NA
CHE,39.791644,1977-01-01,NA,NA,NA,NA,NA,16654.8484,NA,0.40000000596046398,NA,NA
CHE,39.868798,1978-01-01,NA,NA,NA,NA,NA,13322.2364,NA,0.40000000596046398,NA,NA
CHE,40.708502,1979-01-01,NA,NA,NA,NA,NA,10982.4432,NA,0.40000000596046398,NA,NA
CHE,41.955708,1980-01-01,NA,NA,NA,NA,NA,10156.8263,NA,0.20000000298023199,NA,NA
CHE,42.09711,1981-01-01,NA,NA,NA,NA,NA,17161.2056,NA,0.20000000298023199,NA,NA
CHE,41.594757,1982-01-01,NA,NA,NA,NA,NA,13721.9406,NA,0.40000000596046398,NA,NA
CHE,42.20818,1983-01-01,NA,NA,NA,NA,NA,10368.3836,NA,0.89999997615814198,NA,NA
CHE,43.52604,1984-01-01,NA,NA,NA,NA,NA,19633.457,NA,1.1000000238418599,NA,NA
CHE,44.394775,1985-01-01,NA,3.647083,NA,NA,NA,22796.5503,NA,1,NA,NA
CHE,44.432409,1986-01-01,NA,4.32163,NA,NA,NA,14419.177,NA,0.80000001192092896,NA,NA
CHE,44.083917,1987-01-01,NA,4.478475,NA,NA,NA,13217.7485,NA,0.80000001192092896,NA,NA
CHE,44.387138,1988-01-01,NA,5.124867,NA,NA,NA,15741.9424,NA,0.69999998807907104,NA,NA
CHE,45.492844,1989-01-01,NA,5.120481,25.507759,NA,NA,15148.6637,NA,0.60000002384185802,NA,NA
CHE,45.97204,1990-01-01,NA,5.311099,NA,49394.2176370077,NA,11220.664,NA,2.0699999332428001,NA,NA
CHE,44.797857,1991-01-01,NA,4.613352,20.290298,50268.8192009114,NA,12884.4721,NA,1.7799999713897701,NA,NA
CHE,45.19432,1992-01-01,-0.569878,3.553701,20.960182,50720.797852745,NA,16584.1918,NA,2.8099999427795401,NA,NA
CHE,45.608166,1993-01-01,-0.376923,2.988916,NA,51236.5664460053,NA,17388.7908,NA,3.7200000286102299,NA,NA
CHE,45.927586,1994-01-01,-0.038842,3.067574,21.428631,51883.4528352605,NA,14270.061,NA,3.8800001144409202,NA,NA
CHE,46.746926,1995-01-01,0.333293,3.310192,21.11282,52029.2647431191,NA,11233.1114,3599482369,3.3299999237060498,NA,NA
CHE,47.780589,1996-01-01,0.73603,3.218254,NA,52485.5470700811,NA,10438.291,3588827956,3.71000003814697,2.3739199638366699,40.840000152587898
CHE,49.243412,1997-01-01,1.784121,3.755383,22.192898,53221.8119982789,NA,17515.9763,3567475522,4.1999998092651403,NA,40.029998779296903
CHE,49.812869,1998-01-01,0.439297,4.907219,22.92836,53268.1391776894,NA,14797.9494,3587941557,3.5999999046325701,NA,39.7299995422363
CHE,49.608255,1999-01-01,-1.064482,5.30252,23.607292,54089.0225903721,NA,15096.5246,3945888528,3.0999999046325701,NA,39.680000305175803
CHE,51.201267,2000-01-01,2.150392,5.038949,24.177282,54405.284063209,20.1831475844431,23504.382,4179238621,2.6700000762939502,2.25880002975464,38.650001525878899
CHE,52.241261,2001-01-01,0.76635,4.433474,25.401983,56435.1702671939,19.7270286392692,21838.1433,4409427966,2.4900000095367401,NA,37.900001525878899
CHE,52.634295,2002-01-01,-0.335393,4.063016,25.385767,57314.6101143051,19.8923741185996,21875.5462,4858914940,2.9200000762939502,NA,40.009998321533203
CHE,52.421969,2003-01-01,-0.935157,3.042268,26.875856,57167.661706471,19.9177029787712,19338.7755,4739264813,4.1199998855590803,NA,39.240001678466797
CHE,52.764768,2004-01-01,0.551912,3.24649,28.088779,56674.8508489926,19.4580343144603,30341.5445,4844893465,4.3200001716613796,2.5977699756622301,38.220001220703097
CHE,54.172649,2005-01-01,2.111752,3.179087,28.763943,57534.5998691438,19.3144444984613,26931.51,4957695537,4.4400000572204599,NA,38.2299995422363
CHE,55.484955,2006-01-01,2.06089,3.878661,29.851349,57889.0932933356,18.8591123056788,34412.1065,5061343843,4,NA,37.930000305175803
CHE,56.662382,2007-01-01,1.722122,4.647417,31.327906,58745.6819282574,18.4536045826129,48972.9804,5003348146,3.6500000953674299,NA,39.950000762939503
CHE,56.850705,2008-01-01,-0.021702,4.336561,33.652287,59056.5523566867,17.5443854103696,48720.1444,5462793775,3.3499999046325701,2.6388399600982702,38.25
CHE,55.619017,2009-01-01,-2.714711,2.921472,35.020153,60255.1031163132,17.3370132676225,30655.0482,5885157957,4.1199998855590803,NA,40.159999847412102
CHE,57.06682,2010-01-01,2.141497,2.835896,33.881504,60400.2035023445,17.5894989495795,44345.187,6450586022,4.8000001907348597,NA,41.599998474121101
CHE,56.766342,2011-01-01,-0.41863,2.413352,34.000179,60502.5122840157,17.0485629101506,37075.1122,7232576985,4.4000000953674299,NA,42.060001373291001
CHE,56.917423,2012-01-01,-0.151619,2.822867,35.291126,61567.3673906285,16.5509822173593,46310.8194,7344229653,4.4800000190734899,2.8509399890899698,43.099998474121101
CHE,57.98417,2013-01-01,1.362515,2.509685,37.407192,62516.0528153685,16.585010070147,57422.8922,7397026566,4.75,NA,43.75
CHE,58.591082,2014-01-01,0.916717,2.356725,38.428497,62616.2171513568,16.0855967956707,58107.2483,7197431253,4.8299999237060502,NA,44.849998474121101
CHE,57.967389,2015-01-01,-0.927409,2.35697,39.782719,62495.2828450202,15.6546689829555,55158.3922,NA,4.8000001907348597,3.0431098937988299,44.209999084472699
CHE,58.060794,2016-01-01,0.017156,2.259879,41.235474,62369.7478854347,NA,60720.5056,NA,4.9200000762939498,NA,43.549999237060497
CHE,59.234481,2017-01-01,1.295445,2.48414,42.594601,62282.5688602117,NA,61625.3922,NA,4.8000001907348597,3.03413009643555,44.830001831054702
GBR,19.020426,1970-01-01,NA,NA,NA,NA,NA,9957.048,NA,NA,NA,NA
GBR,20.25708,1971-01-01,NA,NA,NA,NA,NA,12395.7729,NA,3.2999999523162802,NA,NA
GBR,21.450474,1972-01-01,NA,NA,NA,NA,NA,1940.2835,NA,3.7000000476837198,NA,NA
GBR,21.837886,1973-01-01,NA,NA,NA,NA,NA,3654.4677,NA,2.5999999046325701,NA,NA
GBR,21.68551,1974-01-01,NA,NA,NA,NA,NA,13153.5334,NA,2.5999999046325701,NA,NA
GBR,21.50416,1975-01-01,NA,NA,NA,NA,NA,18129.3046,NA,4,NA,NA
GBR,22.464879,1976-01-01,NA,NA,NA,NA,NA,25230.6568,NA,5.5,NA,NA
GBR,23.229673,1977-01-01,NA,NA,NA,NA,NA,34162.1842,NA,5.8000001907348597,NA,NA
GBR,24.343305,1978-01-01,NA,NA,NA,NA,NA,32007.9822,NA,5.6999998092651403,NA,NA
GBR,25.108307,1979-01-01,NA,NA,NA,NA,NA,24198.1711,NA,5.3000001907348597,NA,NA
GBR,25.349221,1980-01-01,NA,NA,NA,NA,NA,29551.226,NA,6.8000001907348597,NA,NA
GBR,26.870068,1981-01-01,NA,NA,NA,NA,NA,33046.1793,NA,10.3999996185303,NA,NA
GBR,27.674162,1982-01-01,NA,NA,NA,NA,NA,27384.289,NA,10.8999996185303,NA,NA
GBR,29.135225,1983-01-01,NA,NA,NA,NA,NA,20391.3698,NA,11.0900001525879,NA,35.860000610351598
GBR,28.872842,1984-01-01,NA,NA,NA,NA,NA,16230.0519,NA,10.8999996185303,NA,40.220001220703097
GBR,29.213757,1985-01-01,1.140311,3.517902,NA,NA,NA,23651.4435,NA,11.4799995422363,NA,38.049999237060497
GBR,29.975677,1986-01-01,1.977035,3.310969,NA,NA,NA,19247.5801,NA,11.5100002288818,NA,38.5200004577637
GBR,31.059029,1987-01-01,3.035924,4.191354,NA,NA,NA,16065.7486,NA,11.0200004577637,NA,40.409999847412102
GBR,31.001814,1988-01-01,0.00806,5.372893,NA,NA,NA,-11789.153,NA,9,NA,37.740001678466797
GBR,31.127556,1989-01-01,-0.398926,5.608276,NA,NA,NA,-19738.1371,NA,7.4099998474121103,NA,39.139999389648402
GBR,31.476221,1990-01-01,-0.405878,5.021662,NA,30750.3494837456,NA,-7667.8559,NA,6.9699997901916504,NA,40.319999694824197
GBR,32.116444,1991-01-01,-0.13549,4.104053,NA,30736.3468061971,NA,5010.523,NA,8.5500001907348597,NA,39.150001525878899
GBR,33.639801,1992-01-01,2.100263,3.922828,NA,31352.3252528894,NA,-778.6844,NA,9.7700004577636701,NA,41.560001373291001
GBR,34.87262,1993-01-01,2.2056,3.614023,NA,31870.6398430204,NA,2695.815,NA,10.3500003814697,NA,40.689998626708999
GBR,35.734935,1994-01-01,1.615773,4.990365,NA,32452.809002591,NA,12657.8295,NA,9.6499996185302699,NA,40.700000762939503
GBR,36.636162,1995-01-01,1.751704,5.290094,NA,32492.3553037273,NA,26041.0346,7636911942,8.6899995803833008,NA,40.200000762939503
GBR,37.166935,1996-01-01,0.846146,4.291421,NA,32496.0191072832,NA,20910.7165,7598623571,8.1899995803833008,1.5733300447464,40.540000915527301
GBR,38.591671,1997-01-01,3.058608,1.225571,22.560804,33477.8787911459,NA,25472.7873,8440658388,7.0700001716613796,1.5386099815368699,41.830001831054702
GBR,39.125788,1998-01-01,0.990971,1.94473,23.779587,35071.6470295453,NA,3235.7164,8694173321,6.1999998092651403,1.5480500459671001,41.9799995422363
